//record|level|quality
records/items/lootaffixes/prefix/b_wpn023_melee1h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn023_melee2h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn023_melee2h_b.dbr|24|Rare
records/items/lootaffixes/prefix/b_wpn023_melee2h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn023_melee2h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn023_melee2h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn023_melee2h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn023_melee2h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn024_melee1h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn024_melee1h_b.dbr|24|Rare
records/items/lootaffixes/prefix/b_wpn024_melee1h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn024_melee1h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn024_melee1h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn024_melee1h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn024_melee1h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn024_melee2h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn024_melee2h_b.dbr|24|Rare
records/items/lootaffixes/prefix/b_wpn024_melee2h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn024_melee2h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn024_melee2h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn024_melee2h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn024_melee2h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn025_melee1h_a.dbr|22|Rare
records/items/lootaffixes/prefix/b_wpn025_melee1h_b.dbr|35|Rare
records/items/lootaffixes/prefix/b_wpn025_melee1h_c.dbr|46|Rare
records/items/lootaffixes/prefix/b_wpn025_melee1h_d.dbr|60|Rare
records/items/lootaffixes/prefix/b_wpn025_melee1h_e.dbr|74|Rare
records/items/lootaffixes/prefix/b_wpn025_melee1h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn025_melee1h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn025_melee2h_a.dbr|22|Rare
records/items/lootaffixes/prefix/b_wpn025_melee2h_b.dbr|35|Rare
records/items/lootaffixes/prefix/b_wpn025_melee2h_c.dbr|46|Rare
records/items/lootaffixes/prefix/b_wpn025_melee2h_d.dbr|60|Rare
records/items/lootaffixes/prefix/b_wpn025_melee2h_e.dbr|74|Rare
records/items/lootaffixes/prefix/b_wpn025_melee2h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn025_melee2h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn101_melee1h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn101_melee1h_b.dbr|26|Rare
records/items/lootaffixes/prefix/b_wpn101_melee1h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn101_melee1h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn101_melee1h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn101_melee1h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn101_melee1h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn101_melee2h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn101_melee2h_b.dbr|26|Rare
records/items/lootaffixes/prefix/b_wpn101_melee2h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn101_melee2h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn101_melee2h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn101_melee2h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn101_melee2h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn102_melee1h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn102_melee1h_b.dbr|26|Rare
records/items/lootaffixes/prefix/b_wpn102_melee1h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn102_melee1h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn102_melee1h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn102_melee1h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn102_melee1h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn102_melee2h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn102_melee2h_b.dbr|26|Rare
records/items/lootaffixes/prefix/b_wpn102_melee2h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn102_melee2h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn102_melee2h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn102_melee2h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn102_melee2h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn103_melee1h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn103_melee1h_b.dbr|26|Rare
records/items/lootaffixes/prefix/b_wpn103_melee1h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn103_melee1h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn103_melee1h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn103_melee1h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn103_melee1h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn103_melee2h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn103_melee2h_b.dbr|26|Rare
records/items/lootaffixes/prefix/b_wpn103_melee2h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn103_melee2h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn103_melee2h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn103_melee2h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn103_melee2h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn104_melee1h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn104_melee1h_b.dbr|26|Rare
records/items/lootaffixes/prefix/b_wpn104_melee1h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn104_melee1h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn104_melee1h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn104_melee1h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn104_melee1h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn104_melee2h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn104_melee2h_b.dbr|26|Rare
records/items/lootaffixes/prefix/b_wpn104_melee2h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn104_melee2h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn104_melee2h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn104_melee2h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn104_melee2h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn105_melee1h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn105_melee1h_b.dbr|26|Rare
records/items/lootaffixes/prefix/b_wpn105_melee1h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn105_melee1h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn105_melee1h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn105_melee1h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn105_melee1h_g.dbr|92|Rare
records/items/lootaffixes/prefix/b_wpn105_melee2h_a.dbr|5|Rare
records/items/lootaffixes/prefix/b_wpn105_melee2h_b.dbr|26|Rare
records/items/lootaffixes/prefix/b_wpn105_melee2h_c.dbr|41|Rare
records/items/lootaffixes/prefix/b_wpn105_melee2h_d.dbr|55|Rare
records/items/lootaffixes/prefix/b_wpn105_melee2h_e.dbr|68|Rare
records/items/lootaffixes/prefix/b_wpn105_melee2h_f.dbr|82|Rare
records/items/lootaffixes/prefix/b_wpn105_melee2h_g.dbr|92|Rare
records/items/lootaffixes/prefix/prefixtables/prefixa001.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa00_base_empty.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_caster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_casteraether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_casterchaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_castercold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_casterfire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_casterlightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_casterpoison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_castervitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we1h.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we1haether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we1hchaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we1hcold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we1hfire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we1hlightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we1hphysical.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we1hpierce.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we1hpoison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we1hvitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we2h.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we2haether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we2hchaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we2hcold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we2hfire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we2hlightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we2hphysical.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we2hpierce.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we2hpoison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagehigh01_we2hvitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagelow01_je.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagelow01_jeaether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagelow01_jechaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagelow01_jecold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagelow01_jefire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagelow01_jelightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagelow01_jephysical.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagelow01_jepierce.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagelow01_jepoison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_alldamagelow01_jevitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_base_accessory.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_base_armor.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_base_shield.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_base_weaponcaster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_classskills01.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_classskills01_focus.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_classskills02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_classskills02_focus.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_classskills03.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_classskills03_focus.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_focus_petmods.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_protection_armor.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_protection_sh.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_resistshigh.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_resistslow.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa01_resist_phys_sh.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_caster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_casteraether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_casterchaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_castercold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_casterfire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_casterlightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_casterpoison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_castervitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we1h.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we1haether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we1hchaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we1hcold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we1hfire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we1hlightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we1hphysical.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we1hpierce.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we1hpoison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we1hvitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we2h.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we2haether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we2hchaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we2hcold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we2hfire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we2hlightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we2hphysical.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we2hpierce.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we2hpoison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagehigh01_we2hvitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagelow01_je.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagelow01_jeaether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagelow01_jechaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagelow01_jecold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagelow01_jefire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagelow01_jelightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagelow01_jephysical.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagelow01_jepierce.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagelow01_jepoison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_alldamagelow01_jevitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_resistshigh.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa02_resistslow.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixa200.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_all.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_allaether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_allbleed.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_allchaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_allcold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_allfire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_alllightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_allpets.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_allphysical.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_allpierce.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_allpoison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_allvitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_accessory_ring.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_all.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_allaether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_allbleed.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_allchaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_allcold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_allfire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_alllightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_allpets.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_allphysical.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_allpierce.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_allpoison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_allvitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_feet.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_armor_head.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_heacccaster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_heacccaster_aether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_heacccaster_bleed.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_heacccaster_chaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_heacccaster_cold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_heacccaster_fire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_heacccaster_lightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_heacccaster_pets.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_heacccaster_physical.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_heacccaster_pierce.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_heacccaster_poison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_heacccaster_vitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_tormedcaster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_tormedcaster_aether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_tormedcaster_bleed.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_tormedcaster_chaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_tormedcaster_cold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_tormedcaster_fire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_tormedcaster_lightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_tormedcaster_pets.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_tormedcaster_physical.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_tormedcaster_pierce.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_tormedcaster_poison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classes_tormedcaster_vitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills01_ar.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills01_caster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills02_ar.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills02_caster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills03_ar.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills03_caster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills04_ar.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills04_caster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills05_ar.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills05_caster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills06_ar.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills06_caster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills07_ar.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills07_caster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills08_ar.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_classskills08_caster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1h.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1haether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1haether_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hbleed.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hbleed_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hchaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hchaos_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hcold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hcold_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hfire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hfire_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hlightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hlightning_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hphysical.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hphysical_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hpierce.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hpierce_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hpoison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hpoison_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hvitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1hvitality_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all1h_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2h.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2haether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2haether_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hbleed.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hbleed_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hchaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hchaos_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hcold.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hcold_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hfire.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hfire_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hlightning.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hlightning_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hphysical.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hphysical_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hpierce.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hpierce_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hpoison.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hpoison_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hvitality.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2hvitality_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_all2h_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_caster.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_casteraether.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_casteraether_02.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_casterchaos.dbr|0|None
records/items/lootaffixes/prefix/prefixtables/prefixb01_weapon_casterchaos_02.dbr|0|None
