//record|width|height|level|class|quality|bitmap|setrecord
records/items/geartorso/b007b_torso.dbr|2|3|50|ArmorProtective_Chest|Rare|b007_torso.png|
records/items/geartorso/b007c_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b007_torso.png|
records/items/geartorso/b007d_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b007_torso.png|
records/items/geartorso/b007e_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b007_torso.png|
records/items/geartorso/b008a_torso.dbr|2|3|30|ArmorProtective_Chest|Common|b008_torso.png|
records/items/geartorso/b008b_torso.dbr|2|3|50|ArmorProtective_Chest|Common|b008_torso.png|
records/items/geartorso/b008c_torso.dbr|2|3|70|ArmorProtective_Chest|Common|b008_torso.png|
records/items/geartorso/b008d_torso.dbr|2|3|84|ArmorProtective_Chest|Common|b008_torso.png|
records/items/geartorso/b008e_torso.dbr|2|3|94|ArmorProtective_Chest|Common|b008_torso.png|
records/items/geartorso/b009a_torso.dbr|2|3|30|ArmorProtective_Chest|Rare|b009_torso.png|
records/items/geartorso/b009b_torso.dbr|2|3|50|ArmorProtective_Chest|Rare|b009_torso.png|
records/items/geartorso/b009c_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b009_torso.png|
records/items/geartorso/b009d_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b009_torso.png|
records/items/geartorso/b009e_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b009_torso.png|
records/items/geartorso/b010a_torso.dbr|2|3|25|ArmorProtective_Chest|Common|b010_torso.png|
records/items/geartorso/b010b_torso.dbr|2|3|35|ArmorProtective_Chest|Common|b010_torso.png|
records/items/geartorso/b010c_torso.dbr|2|3|50|ArmorProtective_Chest|Common|b010_torso.png|
records/items/geartorso/b010d_torso.dbr|2|3|70|ArmorProtective_Chest|Common|b010_torso.png|
records/items/geartorso/b010e_torso.dbr|2|3|84|ArmorProtective_Chest|Common|b010_torso.png|
records/items/geartorso/b010f_torso.dbr|2|3|94|ArmorProtective_Chest|Common|b010_torso.png|
records/items/geartorso/b011a_torso.dbr|2|3|25|ArmorProtective_Chest|Rare|b011_torso.png|
records/items/geartorso/b011b_torso.dbr|2|3|35|ArmorProtective_Chest|Rare|b011_torso.png|
records/items/geartorso/b011c_torso.dbr|2|3|50|ArmorProtective_Chest|Rare|b011_torso.png|
records/items/geartorso/b011d_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b011_torso.png|
records/items/geartorso/b011e_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b011_torso.png|
records/items/geartorso/b011f_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b011_torso.png|
records/items/geartorso/b012a_torso.dbr|2|3|35|ArmorProtective_Chest|Common|b012_torso.png|
records/items/geartorso/b012b_torso.dbr|2|3|50|ArmorProtective_Chest|Common|b012_torso.png|
records/items/geartorso/b012c_torso.dbr|2|3|70|ArmorProtective_Chest|Common|b012_torso.png|
records/items/geartorso/b012d_torso.dbr|2|3|84|ArmorProtective_Chest|Common|b012_torso.png|
records/items/geartorso/b012e_torso.dbr|2|3|94|ArmorProtective_Chest|Common|b012_torso.png|
records/items/geartorso/b013a_torso.dbr|2|3|35|ArmorProtective_Chest|Rare|b012_torso.png|
records/items/geartorso/b013b_torso.dbr|2|3|50|ArmorProtective_Chest|Rare|b012_torso.png|
records/items/geartorso/b013c_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b012_torso.png|
records/items/geartorso/b013d_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b012_torso.png|
records/items/geartorso/b013e_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b012_torso.png|
records/items/geartorso/b100_torso.dbr|2|3|18|ArmorProtective_Chest|Rare|c002_torso.png|
records/items/geartorso/b101a_torso.dbr|2|3|40|ArmorProtective_Chest|Rare|b101_torso.png|
records/items/geartorso/b101b_torso.dbr|2|3|55|ArmorProtective_Chest|Rare|b101_torso.png|
records/items/geartorso/b101c_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b101_torso.png|
records/items/geartorso/b101d_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b101_torso.png|
records/items/geartorso/b101e_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b101_torso.png|
records/items/geartorso/b102a_torso.dbr|2|3|40|ArmorProtective_Chest|Rare|b102_torso.png|
records/items/geartorso/b102b_torso.dbr|2|3|55|ArmorProtective_Chest|Rare|b102_torso.png|
records/items/geartorso/b102c_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b102_torso.png|
records/items/geartorso/b102d_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b102_torso.png|
records/items/geartorso/b102e_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b102_torso.png|
records/items/geartorso/b103a_torso.dbr|2|3|40|ArmorProtective_Chest|Rare|b103_torso.png|
records/items/geartorso/b103b_torso.dbr|2|3|55|ArmorProtective_Chest|Rare|b103_torso.png|
records/items/geartorso/b103c_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b103_torso.png|
records/items/geartorso/b103d_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b103_torso.png|
records/items/geartorso/b103e_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b103_torso.png|
records/items/geartorso/b104a_torso.dbr|2|3|40|ArmorProtective_Chest|Rare|b104_torso.png|
records/items/geartorso/b104b_torso.dbr|2|3|55|ArmorProtective_Chest|Rare|b104_torso.png|
records/items/geartorso/b104c_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b104_torso.png|
records/items/geartorso/b104d_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b104_torso.png|
records/items/geartorso/b104e_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b104_torso.png|
records/items/geartorso/b200_torso.dbr|2|3|18|ArmorProtective_Chest|Rare|c002_torso.png|
records/items/geartorso/b201a_torso.dbr|2|3|20|ArmorProtective_Chest|Rare|b201_torso.png|
records/items/geartorso/b201b_torso.dbr|2|3|40|ArmorProtective_Chest|Rare|b201_torso.png|
records/items/geartorso/b201c_torso.dbr|2|3|55|ArmorProtective_Chest|Rare|b201_torso.png|
records/items/geartorso/b201d_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b201_torso.png|
records/items/geartorso/b201e_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b201_torso.png|
records/items/geartorso/b201f_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b201_torso.png|
records/items/geartorso/b202a_torso.dbr|2|3|20|ArmorProtective_Chest|Rare|b202_torso.png|
records/items/geartorso/b202b_torso.dbr|2|3|40|ArmorProtective_Chest|Rare|b202_torso.png|
records/items/geartorso/b202c_torso.dbr|2|3|55|ArmorProtective_Chest|Rare|b202_torso.png|
records/items/geartorso/b202d_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b202_torso.png|
records/items/geartorso/b202e_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b202_torso.png|
records/items/geartorso/b202f_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b202_torso.png|
records/items/geartorso/b203a_torso.dbr|2|3|20|ArmorProtective_Chest|Rare|b203_torso.png|
records/items/geartorso/b203b_torso.dbr|2|3|40|ArmorProtective_Chest|Rare|b203_torso.png|
records/items/geartorso/b203c_torso.dbr|2|3|55|ArmorProtective_Chest|Rare|b203_torso.png|
records/items/geartorso/b203d_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b203_torso.png|
records/items/geartorso/b203e_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b203_torso.png|
records/items/geartorso/b203f_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b203_torso.png|
records/items/geartorso/b204a_torso.dbr|2|3|20|ArmorProtective_Chest|Rare|b204_torso.png|
records/items/geartorso/b204b_torso.dbr|2|3|40|ArmorProtective_Chest|Rare|b204_torso.png|
records/items/geartorso/b204c_torso.dbr|2|3|55|ArmorProtective_Chest|Rare|b204_torso.png|
records/items/geartorso/b204d_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b204_torso.png|
records/items/geartorso/b204e_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b204_torso.png|
records/items/geartorso/b204f_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b204_torso.png|
records/items/geartorso/b205a_torso.dbr|2|3|20|ArmorProtective_Chest|Rare|b205_torso.png|
records/items/geartorso/b205b_torso.dbr|2|3|40|ArmorProtective_Chest|Rare|b205_torso.png|
records/items/geartorso/b205c_torso.dbr|2|3|55|ArmorProtective_Chest|Rare|b205_torso.png|
records/items/geartorso/b205d_torso.dbr|2|3|70|ArmorProtective_Chest|Rare|b205_torso.png|
records/items/geartorso/b205e_torso.dbr|2|3|84|ArmorProtective_Chest|Rare|b205_torso.png|
records/items/geartorso/b205f_torso.dbr|2|3|94|ArmorProtective_Chest|Rare|b205_torso.png|
records/items/geartorso/c000_torso.dbr|2|3|18|ArmorProtective_Chest|Epic|c002_torso.png|
records/items/geartorso/c002_torso.dbr|2|3|20|ArmorProtective_Chest|Epic|c002_torso.png|
records/items/geartorso/c003_torso.dbr|2|3|20|ArmorProtective_Chest|Epic|c003_torso.png|
records/items/geartorso/c004_torso.dbr|2|3|25|ArmorProtective_Chest|Epic|c004_torso.png|
records/items/geartorso/c005_torso.dbr|2|3|27|ArmorProtective_Chest|Epic|c005_torso.png|
records/items/geartorso/c006_torso.dbr|2|2|15|ArmorProtective_Chest|Epic|c006_torso.png|records/items/lootsets/itemset_c001.dbr
records/items/geartorso/c007_torso.dbr|2|2|15|ArmorProtective_Chest|Epic|c007_torso.png|records/items/lootsets/itemset_c002.dbr
records/items/geartorso/c008_torso.dbr|2|2|20|ArmorProtective_Chest|Epic|c008_torso.png|records/items/lootsets/itemset_c004.dbr
records/items/geartorso/c009_torso.dbr|2|3|35|ArmorProtective_Chest|Epic|c009_torso.png|
records/items/geartorso/c010_torso.dbr|2|3|40|ArmorProtective_Chest|Epic|c010_torso.png|
records/items/geartorso/c011_torso.dbr|2|3|40|ArmorProtective_Chest|Epic|c011_torso.png|
records/items/geartorso/c012_torso.dbr|2|2|50|ArmorProtective_Chest|Epic|c012_torso.png|
records/items/geartorso/c013_torso.dbr|2|3|50|ArmorProtective_Chest|Epic|c013_torso.png|
records/items/geartorso/c014_torso.dbr|2|3|75|ArmorProtective_Chest|Epic|c014_torso.png|
records/items/geartorso/c015_torso.dbr|2|3|65|ArmorProtective_Chest|Epic|c015_torso.png|
records/items/geartorso/c016_torso.dbr|2|3|50|ArmorProtective_Chest|Epic|c016_torso.png|
records/items/geartorso/c017_torso.dbr|2|3|35|ArmorProtective_Chest|Epic|c017_torso.png|records/items/lootsets/itemset_c006.dbr
records/items/geartorso/c018_torso.dbr|2|3|40|ArmorProtective_Chest|Epic|c018_torso.png|records/items/lootsets/itemset_c008.dbr
records/items/geartorso/c019_torso.dbr|2|2|72|ArmorProtective_Chest|Epic|c019_torso.png|records/items/lootsets/itemset_c009.dbr
records/items/geartorso/c020_torso.dbr|2|3|60|ArmorProtective_Chest|Epic|c020_torso.png|records/items/lootsets/itemset_c010.dbr
records/items/geartorso/c021_torso.dbr|2|3|72|ArmorProtective_Chest|Epic|c021_torso.png|records/items/lootsets/itemset_c017.dbr
records/items/geartorso/c022_torso.dbr|2|3|40|ArmorProtective_Chest|Epic|c022_torso.png|
records/items/geartorso/c023_torso.dbr|2|3|20|ArmorProtective_Chest|Epic|c023_torso.png|records/items/lootsets/itemset_c019.dbr
records/items/geartorso/c024_torso.dbr|2|3|58|ArmorProtective_Chest|Epic|c024_torso.png|records/items/lootsets/itemset_c021.dbr
records/items/geartorso/c025_torso.dbr|2|3|20|ArmorProtective_Chest|Epic|c025_torso.png|records/items/lootsets/itemset_c022.dbr
records/items/geartorso/c026_torso.dbr|2|3|50|ArmorProtective_Chest|Epic|c026_torso.png|
records/items/geartorso/c027_torso.dbr|2|3|50|ArmorProtective_Chest|Epic|c027_torso.png|records/items/lootsets/itemset_c023.dbr
records/items/geartorso/c028_torso.dbr|2|3|58|ArmorProtective_Chest|Epic|c028_torso.png|
records/items/geartorso/c029_torso.dbr|2|3|72|ArmorProtective_Chest|Epic|c029_torso.png|records/items/lootsets/itemset_c024.dbr
records/items/geartorso/c030_torso.dbr|2|3|72|ArmorProtective_Chest|Epic|c030_torso.png|records/items/lootsets/itemset_c025.dbr
records/items/geartorso/c031_torso.dbr|2|3|72|ArmorProtective_Chest|Epic|c031_torso.png|records/items/lootsets/itemset_c026.dbr
records/items/geartorso/c032_torso.dbr|2|3|72|ArmorProtective_Chest|Epic|c032_torso.png|records/items/lootsets/itemset_c027.dbr
records/items/geartorso/c033_torso.dbr|2|3|65|ArmorProtective_Chest|Epic|c002_torso.png|
records/items/geartorso/c034_torso.dbr|2|3|65|ArmorProtective_Chest|Epic|c003_torso.png|
records/items/geartorso/c035_torso.dbr|2|3|58|ArmorProtective_Chest|Epic|c004_torso.png|
records/items/geartorso/c036_torso.dbr|2|3|58|ArmorProtective_Chest|Epic|c005_torso.png|
records/items/geartorso/c037_torso.dbr|2|3|75|ArmorProtective_Chest|Epic|c009_torso.png|
records/items/geartorso/c038_torso.dbr|2|3|65|ArmorProtective_Chest|Epic|c010_torso.png|
records/items/geartorso/c039_torso.dbr|2|3|75|ArmorProtective_Chest|Epic|c011_torso.png|
records/items/geartorso/c040_torso.dbr|2|3|75|ArmorProtective_Chest|Epic|c022_torso.png|
records/items/geartorso/c041_torso.dbr|2|2|65|ArmorProtective_Chest|Epic|c006_torso.png|records/items/lootsets/itemset_c001b.dbr
records/items/geartorso/c043_torso.dbr|2|2|65|ArmorProtective_Chest|Epic|c008_torso.png|records/items/lootsets/itemset_c004b.dbr
records/items/geartorso/c044_torso.dbr|2|3|65|ArmorProtective_Chest|Epic|c023_torso.png|records/items/lootsets/itemset_c019b.dbr
records/items/geartorso/c045_torso.dbr|2|3|65|ArmorProtective_Chest|Epic|c025_torso.png|records/items/lootsets/itemset_c022b.dbr
records/items/geartorso/c046_torso.dbr|2|3|65|ArmorProtective_Chest|Epic|c017_torso.png|records/items/lootsets/itemset_c006b.dbr
records/items/geartorso/c047_torso.dbr|2|3|65|ArmorProtective_Chest|Epic|c018_torso.png|records/items/lootsets/itemset_c008b.dbr
records/items/geartorso/c100_torso.dbr|2|3|18|ArmorProtective_Chest|Epic|c002_torso.png|
records/items/geartorso/c101_torso.dbr|2|3|30|ArmorProtective_Chest|Epic|c101_torso.png|
records/items/geartorso/c102_torso.dbr|2|3|50|ArmorProtective_Chest|Epic|c102_torso.png|
records/items/geartorso/c103_torso.dbr|2|3|30|ArmorProtective_Chest|Epic|c103_torso.png|
records/items/geartorso/c104_torso.dbr|2|3|50|ArmorProtective_Chest|Epic|c104_torso.png|
records/items/geartorso/c105_torso.dbr|2|3|65|ArmorProtective_Chest|Epic|c105_torso.png|records/items/lootsets/itemset_c101.dbr
records/items/geartorso/c106_torso.dbr|2|3|65|ArmorProtective_Chest|Epic|c106_torso.png|records/items/lootsets/itemset_c102.dbr
records/items/geartorso/c107_torso.dbr|2|3|82|ArmorProtective_Chest|Epic|c101_torso.png|
records/items/geartorso/c108_torso.dbr|2|3|94|ArmorProtective_Chest|Epic|c102_torso.png|
records/items/geartorso/c109_torso.dbr|2|3|82|ArmorProtective_Chest|Epic|c103_torso.png|
records/items/geartorso/c110_torso.dbr|2|3|94|ArmorProtective_Chest|Epic|c104_torso.png|
records/items/geartorso/c111_torso.dbr|2|3|94|ArmorProtective_Chest|Epic|c111_torso.png|
records/items/geartorso/c112_torso.dbr|2|3|82|ArmorProtective_Chest|Epic|c105_torso.png|records/items/lootsets/itemset_c101b.dbr
records/items/geartorso/c113_torso.dbr|2|3|82|ArmorProtective_Chest|Epic|c106_torso.png|records/items/lootsets/itemset_c102b.dbr
records/items/geartorso/c114_torso.dbr|2|3|94|ArmorProtective_Chest|Epic|c114_torso.png|records/items/lootsets/itemset_c105.dbr
records/items/geartorso/c115_torso.dbr|2|3|94|ArmorProtective_Chest|Epic|c115_torso.png|records/items/lootsets/itemset_c106.dbr
records/items/geartorso/c200_torso.dbr|2|3|18|ArmorProtective_Chest|Epic|c002_torso.png|
records/items/geartorso/c201_torso.dbr|2|3|30|ArmorProtective_Chest|Epic|c201_torso.png|
records/items/geartorso/c202_torso.dbr|2|3|50|ArmorProtective_Chest|Epic|c201_torso.png|
records/items/geartorso/c203_torso.dbr|2|3|30|ArmorProtective_Chest|Epic|c203_torso.png|
records/items/geartorso/c204_torso.dbr|2|3|50|ArmorProtective_Chest|Epic|c203_torso.png|
records/items/geartorso/c205_torso.dbr|2|3|65|ArmorProtective_Chest|Epic|c205_torso.png|records/items/lootsets/itemset_c201.dbr
records/items/geartorso/c206_torso.dbr|2|3|82|ArmorProtective_Chest|Epic|c201_torso.png|
records/items/geartorso/c207_torso.dbr|2|3|94|ArmorProtective_Chest|Epic|c203_torso.png|
records/items/geartorso/c208_torso.dbr|2|3|94|ArmorProtective_Chest|Epic|c208_torso.png|records/items/lootsets/itemset_c202.dbr
records/items/geartorso/c209_torso.dbr|2|3|94|ArmorProtective_Chest|Epic|c209_torso.png|records/items/lootsets/itemset_c203.dbr
records/items/geartorso/c210_torso.dbr|2|3|82|ArmorProtective_Chest|Epic|c210_torso.png|records/items/lootsets/itemset_c204.dbr
records/items/geartorso/c211_torso.dbr|2|3|82|ArmorProtective_Chest|Epic|c205_torso.png|records/items/lootsets/itemset_c201b.dbr
records/items/geartorso/c212_torso.dbr|2|3|94|ArmorProtective_Chest|Epic|c212_torso.png|records/items/lootsets/itemset_c205.dbr
records/items/geartorso/d000_torso.dbr|2|3|30|ArmorProtective_Chest|Legendary|c002_torso.png|
records/items/geartorso/d001_torso.dbr|2|3|50|ArmorProtective_Chest|Legendary|d001_torso.png|
records/items/geartorso/d002_torso.dbr|2|3|50|ArmorProtective_Chest|Legendary|d002_torso.png|
records/items/geartorso/d003_torso.dbr|2|3|58|ArmorProtective_Chest|Legendary|d003_torso.png|
records/items/geartorso/d004_torso.dbr|2|3|65|ArmorProtective_Chest|Legendary|d004_torso.png|
records/items/geartorso/d005_torso.dbr|2|3|65|ArmorProtective_Chest|Legendary|d005_torso.png|
records/items/geartorso/d006_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d006_torso.png|
records/items/geartorso/d007_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d007_torso.png|
records/items/geartorso/d008_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d008_torso.png|
records/items/geartorso/d009_torso.dbr|2|3|68|ArmorProtective_Chest|Legendary|d009_torso.png|records/items/lootsets/itemset_d001.dbr
records/items/geartorso/d010_torso.dbr|2|3|68|ArmorProtective_Chest|Legendary|d010_torso.png|records/items/lootsets/itemset_d003.dbr
records/items/geartorso/d011_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d011_torso.png|records/items/lootsets/itemset_d007.dbr
records/items/geartorso/d012_torso.dbr|2|3|68|ArmorProtective_Chest|Legendary|d012_torso.png|records/items/lootsets/itemset_d010.dbr
records/items/geartorso/d013_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d013_torso.png|records/items/lootsets/itemset_d012.dbr
records/items/geartorso/d014_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d014_torso.png|records/items/lootsets/itemset_d013.dbr
records/items/geartorso/d015_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d015_torso.png|records/items/lootsets/itemset_d014.dbr
records/items/geartorso/d016_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d016_torso.png|records/items/lootsets/itemset_d015.dbr
records/items/geartorso/d017_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d017_torso.png|records/items/lootsets/itemset_d016.dbr
records/items/geartorso/d018_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d018_torso.png|records/items/lootsets/itemset_d017.dbr
records/items/geartorso/d019_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d019_torso.png|
records/items/geartorso/d020_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d020_torso.png|records/items/lootsets/itemset_d018.dbr
records/items/geartorso/d021_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d021_torso.png|records/items/lootsets/itemset_d019.dbr
records/items/geartorso/d022_torso.dbr|2|2|75|ArmorProtective_Chest|Legendary|d022_torso.png|records/items/lootsets/itemset_d020.dbr
records/items/geartorso/d023_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d023_torso.png|records/items/lootsets/itemset_d022.dbr
records/items/geartorso/d024_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d024_torso.png|records/items/lootsets/itemset_d023.dbr
records/items/geartorso/d025_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d025_torso.png|records/items/lootsets/itemset_d024.dbr
records/items/geartorso/d026_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d026_torso.png|records/items/lootsets/itemset_d025.dbr
records/items/geartorso/d027_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d027_torso.png|records/items/lootsets/itemset_d026.dbr
records/items/geartorso/d100_torso.dbr|2|3|30|ArmorProtective_Chest|Legendary|c002_torso.png|
records/items/geartorso/d101_torso.dbr|2|3|50|ArmorProtective_Chest|Legendary|d101_torso.png|
records/items/geartorso/d102_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d102_torso.png|
records/items/geartorso/d103_torso.dbr|2|3|50|ArmorProtective_Chest|Legendary|d103_torso.png|
records/items/geartorso/d104_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d104_torso.png|
records/items/geartorso/d105_torso.dbr|2|3|84|ArmorProtective_Chest|Legendary|d101_torso.png|
records/items/geartorso/d106_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d102_torso.png|
records/items/geartorso/d107_torso.dbr|2|3|84|ArmorProtective_Chest|Legendary|d103_torso.png|
records/items/geartorso/d108_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d104_torso.png|
records/items/geartorso/d109_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d109_torso.png|
records/items/geartorso/d110_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d110_torso.png|
records/items/geartorso/d111_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d111_torso.png|records/items/lootsets/itemset_d101.dbr
records/items/geartorso/d112_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d112_torso.png|records/items/lootsets/itemset_d102.dbr
records/items/geartorso/d113_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d113_torso.png|records/items/lootsets/itemset_d104.dbr
records/items/geartorso/d114_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d114_torso.png|records/items/lootsets/itemset_d108.dbr
records/items/geartorso/d115_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d115_torso.png|records/items/lootsets/itemset_d112.dbr
records/items/geartorso/d116_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d116_torso.png|records/items/lootsets/itemset_d113.dbr
records/items/geartorso/d117_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d117_torso.png|records/items/lootsets/itemset_d114.dbr
records/items/geartorso/d118_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d118_torso.png|records/items/lootsets/itemset_d115.dbr
records/items/geartorso/d119_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d119_torso.png|records/items/lootsets/itemset_d116.dbr
records/items/geartorso/d120_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d120_torso.png|records/items/lootsets/itemset_d117.dbr
records/items/geartorso/d121_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d121_torso.png|records/items/lootsets/itemset_d118.dbr
records/items/geartorso/d122_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d122_torso.png|records/items/lootsets/itemset_d119.dbr
records/items/geartorso/d123_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d123_torso.png|records/items/lootsets/itemset_d120.dbr
records/items/geartorso/d124_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d124_torso.png|records/items/lootsets/itemset_d121.dbr
records/items/geartorso/d125_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d125_torso.png|records/items/lootsets/itemset_d122.dbr
records/items/geartorso/d126_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d126_torso.png|records/items/lootsets/itemset_d123.dbr
records/items/geartorso/d200_torso.dbr|2|3|30|ArmorProtective_Chest|Legendary|c002_torso.png|
records/items/geartorso/d201_torso.dbr|2|3|50|ArmorProtective_Chest|Legendary|d201_torso.png|
records/items/geartorso/d202_torso.dbr|2|3|65|ArmorProtective_Chest|Legendary|d202_torso.png|
records/items/geartorso/d203_torso.dbr|2|3|75|ArmorProtective_Chest|Legendary|d203_torso.png|
records/items/geartorso/d204_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d201_torso.png|
records/items/geartorso/d205_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d202_torso.png|
records/items/geartorso/d206_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d203_torso.png|
records/items/geartorso/d207_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d207_torso.png|records/items/lootsets/itemset_d201.dbr
records/items/geartorso/d208_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d208_torso.png|records/items/lootsets/itemset_d202.dbr
records/items/geartorso/d209_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d209_torso.png|records/items/lootsets/itemset_d203.dbr
records/items/geartorso/d210_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d210_torso.png|records/items/lootsets/itemset_d204.dbr
records/items/geartorso/d211_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d211_torso.png|records/items/lootsets/itemset_d205.dbr
records/items/geartorso/d212_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d212_torso.png|records/items/lootsets/itemset_d206.dbr
records/items/geartorso/d213_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d213_torso.png|records/items/lootsets/itemset_d207.dbr
records/items/geartorso/d214_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d214_torso.png|records/items/lootsets/itemset_d208.dbr
records/items/geartorso/d215_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d215_torso.png|records/items/lootsets/itemset_d210.dbr
records/items/geartorso/d216_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d216_torso.png|records/items/lootsets/itemset_d212.dbr
records/items/geartorso/d217_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d217_torso.png|records/items/lootsets/itemset_d214.dbr
records/items/geartorso/d218_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d218_torso.png|records/items/lootsets/itemset_d215.dbr
records/items/geartorso/d219_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d219_torso.png|records/items/lootsets/itemset_d216.dbr
records/items/geartorso/d220_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d220_torso.png|records/items/lootsets/itemset_d217.dbr
records/items/geartorso/d221_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d221_torso.png|records/items/lootsets/itemset_d218.dbr
records/items/geartorso/d222_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d222_torso.png|records/items/lootsets/itemset_d219.dbr
records/items/geartorso/d223_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d223_torso.png|records/items/lootsets/itemset_d220.dbr
records/items/geartorso/d224_torso.dbr|2|3|94|ArmorProtective_Chest|Legendary|d224_torso.png|records/items/lootsets/itemset_d221.dbr
